source,h2,ch4,c2h6,c2h4,c2h2,co,co2,scale,source_scale,label_raw,label_std
alan456/data.xlsx,13.216,2.207,0.133,0.35,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,5.272,1.303,0,0.07,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,22.685,3.676,0.54,0.55,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,4.8,5.79,0.91,1.23,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,35.6,6.14,0.53,1.43,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,2,5.5,0.52,0.81,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,10.87,7.35,0.1,0.78,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,11.55,5.66,0.58,1.02,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,21.45,7.45,0.46,0.86,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,8.7,13.7,6.1,11.9,0.5,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,13.7,32.6,18.3,10.3,1.2,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,21.2,2,0.1,0.3,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,538.9,9.6,0,0,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,1023.8,0,0,0,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,103.9,0,0,0,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,504.5,51,0,0.4,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,62.9,26.2,0,0.1,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,5.6,3.3,0.4,0.3,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,4,4.4,0,0,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,1.8,2.9,0,0,0.1,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,0.2,13.7,3.7,1.9,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,0.7,9.7,3.4,0.5,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,7.7,1.2,0.1,0.3,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,7.39,1.937,0.171,0.306,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,7.152,2.145,0.037,0.168,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,8.248,2.73,0.199,0.361,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,16.365,32.511,14.32,21.019,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,11.816,50.916,24.568,47.667,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,2.557,8.581,2.843,0.375,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,2.52,7.095,2.579,0.45,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,5.92,2.615,0.388,0.322,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,5.518,5.881,0.805,0.941,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,10.5,4.9,0.3,5.2,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,0.1,4.2,0,1.3,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,11.204,3.612,0.388,0.911,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,7.123,3.714,0.266,2.454,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,9.72,3.73,0.713,0.811,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,42.167,12.42,0.832,0.328,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,5.67,2.4,0,0,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,17.029,12.1,1.158,0.365,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,17.12,9.83,0.91,0.64,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,6.55,8.81,0.99,0.4,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,13.316,19.641,6.892,0.848,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,4.2,4.1,0.4,0.1,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,10.36,18.01,4.6,0,1.28,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,82.99,6.87,0.46,1.24,0.15,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,9.45,9.88,1.87,1.65,0,,,μL/L,μL/L,正常,正常
alan456/data.xlsx,9.68,75.17,21.5,57.48,0.16,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,18,94.2,24.9,70,0.1,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,18.7,101.3,28.8,76.02,0.03,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,21,98.7,25.7,40.6,0.2,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,184,246,36,24,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,99,165,576,36,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,75,432,215,437,0.7,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,232.3,568.3,320.1,689.3,0.54,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,159.3,27.4,6.6,12.3,0.22,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,4.15,187.4,108.3,136.1,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,145.3,178.3,50.3,23.1,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,135.1,398.1,258.4,630.2,0.35,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,155.1,132.6,29.5,98.1,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,134,715.3,321.6,633.2,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,38.3,99.1,41.6,26.9,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,78.3,256.3,173.4,378.2,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,15.23,61.32,53.98,81.76,0,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,26.8,92.3,48.1,93.4,0.5,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,139.3,715.3,362.3,671.9,0.1,,,μL/L,μL/L,中温过热,中温过热
alan456/data.xlsx,69,188.5,49,175.4,4.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,65,181.1,47.4,170.1,4.2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,64,185.2,47.9,172.7,4.2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,69,187.2,48.3,172.7,4.8,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,72,194.5,53.2,178.1,5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,70,190.1,52.1,174.6,5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,64,180.1,51.9,172.7,4.8,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,66,178.4,50.1,167.5,4.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,72,190.8,51.2,171,4.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,62,174.2,50.8,167,4.6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,117,193.2,44.3,219.2,1.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,108,202.4,56.4,269.3,2.2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,121,241.8,69.5,326.5,2.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,125,241,61.9,294.8,2.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,55.4,246.3,95.4,932.1,7.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,223.4,354.2,41.3,466.7,15.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,115.3,137.5,111,425.3,28.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,77.5,523,142,1233,5.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,132.3,245.6,96.6,356.4,2.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,7.6,112,125.5,702.3,2.6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,171.3,298,41.3,556.8,8.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,90.99,5.45,2.15,2.7,0,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,64.1,0.45,0.99,3.14,15.3,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,31.3,15.9,2.4,4.21,31.2,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,55.32,7.66,4.8,1.33,6.5,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,321,33.4,35.4,105.2,416,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,915.3,129.97,6.87,33.1,307.7,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,351.4,112.35,28.3,52.5,346,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,171.2,25.3,7.3,17,55.2,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,49.5,12.2,3.7,0.3,4.8,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,536.1,119,28.1,33.6,202.3,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,360.5,28.5,2.75,25.66,198.3,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,330.1,28.4,2.56,25.34,213.33,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,411.3,33.12,2.44,23.77,25.66,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,33.1,5.6,13.1,1.5,13.3,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,22.5,7.8,6.9,1.5,7.8,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,28.8,4.3,0.6,3.45,29.3,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,21.4,3.5,1.4,0.88,9.14,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,13.9,3.5,1.3,1.5,0.44,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,31.2,20.3,3.1,5,30.9,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,332,28.7,2.35,25.66,196.8,,,μL/L,μL/L,低能放电,低能放电
alan456/data.xlsx,625.1,49.3,9.2,7,0.6,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,707.3,105.1,11.9,55,81.3,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,151,21.6,1.7,23,32,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,133,42.4,21,77.8,52.2,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,501.3,70.2,9.7,137.8,162,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,156.1,45.6,19.2,88,62,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,202,108.3,19,136,159.8,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,119,26.7,11.4,54.6,84.7,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,466.5,149.9,13.2,265,521,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,302.3,241,15,163.2,139.7,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,332,66,17.8,151.1,167.1,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,152.1,26.9,37,45.7,60.8,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,439.7,27.1,22.4,34.9,31.2,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,346.3,112.1,28.1,52.6,59,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,100,95.3,21,312,117.1,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,2053.1,372,27,544.1,765.2,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,151,86,231.3,132,36.2,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,66.1,21.1,20,51.8,95.3,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,101,62,5,63.1,77.6,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,199.3,47.1,13.3,117,133,,,μL/L,μL/L,高能放电,高能放电
alan456/data.xlsx,181.5,0.55,0.32,0.278,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,225.4,18.3,7.8,2.7,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,2087,85.3,18.5,2.8,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,2433,117,23,3.2,0.1,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,626.1,47,8.9,6.1,0.6,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,481.5,38.1,31,6.7,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,2077,86.2,17.8,2.3,0,,,μL/L,μL/L,局部放电,局部放电
alan456/data.xlsx,23,9,6.4,6.2,0.4,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,22,3.3,2.1,1.2,0.2,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,397.7,901,2798.2,1171.9,66.51,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,4.32,193,125,118,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,72,442,461,221,0.7,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,304,4336,227,1606,13.8,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,64,72,7,103,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,125,390.3,497.2,201.9,0.69,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,16.4,25,21,11,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,39,17,33,138,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,14,45,72,34,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,350,1100,270,180,20,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,280,10,25,13,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,28,409,692,354,0.5,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,12,12.6,96.8,56.6,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,95.32,65.4,255.65,199.06,4.48,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,417,911,1602,554,1,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,54.32,68.68,98.44,35.57,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,71.93,289.87,379.03,133.95,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,46,76.8,50.2,20.4,0.1,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,0.5,38.4,133.4,151.4,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,22,10,3.4,1.6,0.3,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,170.12,508.27,806.03,298.72,0.93,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,18,27.4,50.6,20.9,0.7,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,30,71,54,44,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,28,100,79,63,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,34,171,114,91,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,15.87,38.2,37.25,23.29,0.54,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,139,345,533,184,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,211.14,769.25,1210.45,465.03,0,,,μL/L,μL/L,低温过热,低温过热
alan456/data.xlsx,56,20,35,8,0.6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,106,59,58,16,1.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,6.7,10,71,11,3.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,134,137,154,13,11,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,35.8,30.1,93.6,10.1,7.1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,124,115,190,40,2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,82,161,406,79,8.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,7.1,76.4,97,17.1,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,21,79,419,13,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,79,256,562,132,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,23,61,153,14,4.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,31,76,137.6,34.5,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,24,42,155,3.6,3.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,7.1,76.4,97,17.1,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,82,161,406,79,8.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,34,60,123,11,6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,44,64,221,23.2,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,74,69,133,26,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,23,61,153,14,4.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,79,256,562,132,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,24,42,155,3.6,3.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,31,76,137.6,34.5,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,16,237,470,92,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,180,830,1800,380,24,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,45,46,99,13,0.6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,15,92,600,166,16,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,360,1050,1300,200,23,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,28,145.7,436,113,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,78,201.8,3216,275,16,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,53,137,523,115,6.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,79,27,45,6.8,2.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,112,23.66,43.66,8.36,1.18,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,1430,6632,5506,1779,7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,6.7,10,71,11,3.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,766,993,665,116,4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,124,115,190,40,2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,89,10,18,3,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,103,146,284,31,4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,205,1270,1470,300,12.8,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,15,125,574,28.7,7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,39,1660,2800,890,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,61.8,277,263,75,6.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,43,445.9,303.3,64.9,5.1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,56.2,381,980,193,11.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,35.7,1600,3200,550,30.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,570,740,890,170,9.1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,83,44,470,75,4.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,64,19,29,3,0.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,304,433.6,2270,160.6,13.8,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,32,158,630,111,12,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,71,98,84,16,3.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,64,250,846,146,23,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,430,2300,1960,470,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,31,44,208,46,2.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,349,4716,6805,60,0.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,56,286,928,96,7.2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,116,833,1340,160,50.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,1080,672,920,232,0.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,41.8,97,600,157,0.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,117,274,278,54,2.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,318,114,386,52,33,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,304,1487,5314,695,51,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,140.33,193.62,426.52,82.13,26.98,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,365,1206.4,1658.6,354.4,1.1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,14,29,178,18,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,60.43,101.65,308.85,32.34,1.32,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,97,139,501,28,3.6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,1481.6,1507.1,3971,281.9,149.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,16,23,81,13,0.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,156,137,360,47,2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,34.5,33.3,91.2,6.1,1.08,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,105,67.7,175.5,40.6,1.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,76.51,96.42,155.28,23.48,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,115.9,75.8,205.5,26.8,14.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,810,283,1057,138,14.2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,791,390,560,169,12,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,56,99.9,248.8,51.4,2.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,141.7,1317.7,2368.4,331.6,31.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,27.4,63.2,137.8,32.7,0.52,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,207,416,1345,347,20,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,236,410,817,159,3.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,213,344,1103,71,20,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,720,1000,2500,310,230,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,36.2,12.6,15.5,4.4,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,140,240,410,85,1.1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,4,2,24,1,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,32,158,630,111,12,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,63,196,984,119,13,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,86,10,92,18,7.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,89,120,95,19,6.7,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,10,1,2,1,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,128,102,314,39,14,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,318,114,386,52,33,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,14.9,13.4,57.2,6.4,2.2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,86.3,188.1,397.6,71.4,2.6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,4,6.3,18.8,3.9,0.8,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,47,72,118.8,26.5,1.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,86.4,131.4,182.8,44.7,1.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,91,154.3,254,54,0.9,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,149,367.1,574.1,101.6,1.6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,266.6,746.5,1073,209.4,1.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,365,1206.4,1658.6,354.4,1.1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,9880,1502,638,189,6.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,19.13,28.61,40.51,3.49,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,76.51,96.42,155.28,23.48,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,95.42,108.13,193.42,29.2,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,34.1,51.8,134.88,20.7,0,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,810,283,1057,138,14.2,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,275,508,1200,133,2.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,268,562,916,129,15.6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,68,105,235,25,0.5,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,48.4,17.5,42.81,6.3,0.39,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,93,33,60,11,0.32,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,791,390,560,169,12,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,56,99.9,248.8,51.4,2.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,50.9,122.9,696.5,105.1,1,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,29.9,24.1,151.7,34.3,0.6,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,34.9,60.8,418.8,68,1.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,148,239,1234,113,4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,25.1,411.91,1832.8,320.9,18.4,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,141.7,1317.7,2368.4,331.6,31.3,,,μL/L,μL/L,高温过热,高温过热
alan456/data.xlsx,95,130,220,55,1.2,,,μL/L,μL/L,高温过热,高温过热
